2025-08-20 22:12:59|CHECK||cam5|Unknown|0
2025-08-20 22:13:00|CHECK||cam1|Unknown|0
2025-08-20 22:13:00|CHECK||cam2|Unknown|0
2025-08-20 22:13:00|CHECK||cam3|Unknown|0
2025-08-20 22:13:00|CHECK||cam4|Unknown|0
2025-08-20 22:13:00|CHECK||cam5|Unknown|0
2025-08-20 22:13:01|CHECK||cam1|Unknown|0
2025-08-20 22:13:01|CHECK||cam2|Unknown|0
2025-08-20 22:13:01|CHECK||cam3|Unknown|0
2025-08-20 22:13:01|CHECK||cam4|Unknown|0
2025-08-20 22:13:01|CHECK||cam5|Unknown|0
2025-08-20 22:13:01|CHECK||cam1|Unknown|0
2025-08-20 22:13:02|CHECK||cam2|Unknown|0
2025-08-20 22:13:02|CHECK||cam3|Unknown|0
2025-08-20 22:13:02|CHECK||cam4|Unknown|0
2025-08-20 22:13:02|CHECK||cam5|Unknown|0
2025-08-20 22:13:02|CHECK||cam1|Unknown|0
2025-08-20 22:13:02|CHECK||cam2|Unknown|0
2025-08-20 22:13:02|CHECK||cam3|Unknown|0
2025-08-20 22:13:02|CHECK||cam4|Unknown|0
2025-08-20 22:13:02|CHECK||cam5|Unknown|0
2025-08-20 22:13:03|CHECK||cam1|Unknown|0
2025-08-20 22:13:03|CHECK||cam2|Unknown|0
2025-08-20 22:13:03|CHECK||cam3|Unknown|0
2025-08-20 22:13:03|CHECK||cam4|Unknown|0
2025-08-20 22:13:03|CHECK||cam5|Unknown|0
2025-08-20 22:13:04|CHECK||cam1|Unknown|0
2025-08-20 22:13:04|CHECK||cam2|Unknown|0
2025-08-20 22:13:04|CHECK||cam3|Unknown|0
2025-08-20 22:13:04|CHECK||cam4|Unknown|0
2025-08-20 22:13:04|CHECK||cam5|Unknown|0
2025-08-20 22:13:04|CHECK||cam1|Unknown|0
2025-08-20 22:13:05|CHECK||cam2|Unknown|0
2025-08-20 22:13:05|CHECK||cam3|Unknown|0
2025-08-20 22:13:05|CHECK||cam4|Unknown|0
2025-08-20 22:13:05|CHECK||cam5|Unknown|0
2025-08-20 22:13:05|CHECK||cam1|Unknown|0
2025-08-20 22:13:05|CHECK||cam2|Unknown|0
2025-08-20 22:13:05|CHECK||cam3|Unknown|0
2025-08-20 22:13:05|CHECK||cam4|Unknown|0
2025-08-20 22:13:05|CHECK||cam5|Unknown|0
2025-08-20 22:13:06|CHECK||cam1|Unknown|0
2025-08-20 22:13:06|CHECK||cam2|Unknown|0
2025-08-20 22:13:06|CHECK||cam3|Unknown|0
2025-08-20 22:13:06|CHECK||cam4|Unknown|0
2025-08-20 22:13:06|CHECK||cam5|Unknown|0
2025-08-20 22:13:07|CHECK||cam1|Unknown|0
2025-08-20 22:13:07|CHECK||cam2|Unknown|0
2025-08-20 22:13:07|CHECK||cam3|Unknown|0
2025-08-20 22:13:07|CHECK||cam4|Unknown|0
2025-08-20 22:13:07|CHECK||cam5|Unknown|0
2025-08-20 22:13:07|CHECK||cam1|Unknown|0
2025-08-20 22:13:08|CHECK||cam2|Unknown|0
2025-08-20 22:13:08|CHECK||cam3|Unknown|0
2025-08-20 22:13:08|CHECK||cam4|Unknown|0
2025-08-20 22:13:08|CHECK||cam5|Unknown|0
2025-08-20 22:13:08|CHECK||cam1|Unknown|0
2025-08-20 22:13:08|CHECK||cam2|Unknown|0
2025-08-20 22:13:08|CHECK||cam3|Unknown|0
2025-08-20 22:13:08|CHECK||cam4|Unknown|0
2025-08-20 22:13:08|CHECK||cam5|Unknown|0
2025-08-20 22:13:09|CHECK||cam1|Unknown|0
2025-08-20 22:13:09|CHECK||cam2|Unknown|0
2025-08-20 22:13:09|CHECK||cam3|Unknown|0
2025-08-20 22:13:09|CHECK||cam4|Unknown|0
2025-08-20 22:13:09|CHECK||cam5|Unknown|0
2025-08-20 22:13:10|CHECK||cam1|Unknown|0
2025-08-20 22:13:10|CHECK||cam2|Unknown|0
2025-08-20 22:13:10|CHECK||cam3|Unknown|0
2025-08-20 22:13:10|CHECK||cam4|Unknown|0
2025-08-20 22:13:10|CHECK||cam5|Unknown|0
2025-08-20 22:13:10|CHECK||cam1|Unknown|0
2025-08-20 22:13:11|CHECK||cam2|Unknown|0
2025-08-20 22:13:11|CHECK||cam3|Unknown|0
2025-08-20 22:13:11|CHECK||cam4|Unknown|0
2025-08-20 22:13:11|CHECK||cam5|Unknown|0
2025-08-20 22:13:11|CHECK||cam1|Unknown|0
2025-08-20 22:13:11|CHECK||cam2|Unknown|0
2025-08-20 22:13:11|CHECK||cam3|Unknown|0
2025-08-20 22:13:11|CHECK||cam4|Unknown|0
2025-08-20 22:13:11|CHECK||cam5|Unknown|0
2025-08-20 22:13:12|CHECK||cam1|Unknown|0
2025-08-20 22:13:12|CHECK||cam2|Unknown|0
2025-08-20 22:13:12|CHECK||cam3|Unknown|0
2025-08-20 22:13:12|CHECK||cam4|Unknown|0
2025-08-20 22:13:12|CHECK||cam5|Unknown|0
2025-08-20 22:13:13|CHECK||cam1|Unknown|0
2025-08-20 22:13:13|CHECK||cam2|Unknown|0
2025-08-20 22:13:13|CHECK||cam3|Unknown|0
2025-08-20 22:13:13|CHECK||cam4|Unknown|0
2025-08-20 22:13:13|CHECK||cam5|Unknown|0
2025-08-20 22:13:13|CHECK||cam1|Unknown|0
2025-08-20 22:13:14|CHECK||cam2|Unknown|0
2025-08-20 22:13:14|CHECK||cam3|Unknown|0
2025-08-20 22:13:14|CHECK||cam4|Unknown|0
2025-08-20 22:13:14|CHECK||cam5|Unknown|0
2025-08-20 22:13:14|CHECK||cam1|Unknown|0
2025-08-20 22:13:14|CHECK||cam2|Unknown|0
2025-08-20 22:13:14|CHECK||cam3|Unknown|0
2025-08-20 22:13:14|CHECK||cam4|Unknown|0
2025-08-20 22:13:14|CHECK||cam5|Unknown|0
2025-08-20 22:13:15|CHECK||cam1|Unknown|0
2025-08-20 22:13:15|CHECK||cam2|Unknown|0
2025-08-20 22:13:15|CHECK||cam3|Unknown|0
2025-08-20 22:13:15|CHECK||cam4|Unknown|0
2025-08-20 22:13:15|CHECK||cam5|Unknown|0
2025-08-20 22:13:16|CHECK||cam1|Unknown|0
2025-08-20 22:13:16|CHECK||cam2|Unknown|0
2025-08-20 22:13:16|CHECK||cam3|Unknown|0
2025-08-20 22:13:16|CHECK||cam4|Unknown|0
2025-08-20 22:13:16|CHECK||cam5|Unknown|0
2025-08-20 22:13:16|CHECK||cam1|Unknown|0
2025-08-20 22:13:17|CHECK||cam2|Unknown|0
2025-08-20 22:13:17|CHECK||cam3|Unknown|0
2025-08-20 22:13:17|CHECK||cam4|Unknown|0
2025-08-20 22:13:17|CHECK||cam5|Unknown|0
2025-08-20 22:13:17|CHECK||cam1|Unknown|0
2025-08-20 22:13:17|CHECK||cam2|Unknown|0
2025-08-20 22:13:17|CHECK||cam3|Unknown|0
2025-08-20 22:13:17|CHECK||cam4|Unknown|0
2025-08-20 22:13:17|CHECK||cam5|Unknown|0
2025-08-20 22:13:18|CHECK||cam1|Unknown|0
2025-08-20 22:13:18|CHECK||cam2|Unknown|0
2025-08-20 22:13:18|CHECK||cam3|Unknown|0
2025-08-20 22:13:18|CHECK||cam4|Unknown|0
2025-08-20 22:13:18|CHECK||cam5|Unknown|0
2025-08-20 22:13:19|CHECK||cam1|Unknown|0
2025-08-20 22:13:19|CHECK||cam2|Unknown|0
2025-08-20 22:13:19|CHECK||cam3|Unknown|0
2025-08-20 22:13:19|CHECK||cam4|Unknown|0
2025-08-20 22:13:19|CHECK||cam5|Unknown|0
2025-08-20 22:13:19|CHECK||cam1|Unknown|0
2025-08-20 22:13:20|CHECK||cam2|Unknown|0
2025-08-20 22:13:20|CHECK||cam3|Unknown|0
2025-08-20 22:13:20|CHECK||cam4|Unknown|0
2025-08-20 22:13:20|CHECK||cam5|Unknown|0
2025-08-20 22:13:20|CHECK||cam1|Unknown|0
2025-08-20 22:13:20|CHECK||cam2|Unknown|0
2025-08-20 22:13:20|CHECK||cam3|Unknown|0
2025-08-20 22:13:20|CHECK||cam4|Unknown|0
2025-08-20 22:13:20|CHECK||cam5|Unknown|0
2025-08-20 22:13:21|CHECK||cam1|Unknown|0
2025-08-20 22:13:21|CHECK||cam2|Unknown|0
2025-08-20 22:13:21|CHECK||cam3|Unknown|0
2025-08-20 22:13:21|CHECK||cam4|Unknown|0
2025-08-20 22:13:21|CHECK||cam5|Unknown|0
2025-08-20 22:13:22|CHECK||cam1|Unknown|0
2025-08-20 22:13:22|CHECK||cam2|Unknown|0
2025-08-20 22:13:22|CHECK||cam3|Unknown|0
2025-08-20 22:13:22|CHECK||cam4|Unknown|0
2025-08-20 22:13:22|CHECK||cam5|Unknown|0
2025-08-20 22:13:22|CHECK||cam1|Unknown|0
2025-08-20 22:13:23|CHECK||cam2|Unknown|0
2025-08-20 22:13:23|CHECK||cam3|Unknown|0
2025-08-20 22:13:23|CHECK||cam4|Unknown|0
2025-08-20 22:13:23|CHECK||cam5|Unknown|0
2025-08-20 22:13:23|CHECK||cam1|Unknown|0
2025-08-20 22:13:23|CHECK||cam2|Unknown|0
